Date,peak_MW,daily_energy_MU,temp_min,temp_mean,temp_max,solar_radiation,cloud_cover,windspeed
2013-01-01,4741.0,91.5,6.460350000000005,8.249570000000006,11.12936000000002,416820.0,0.70411867,0.5196799020730961
2013-01-02,4947.0,92.4,6.093350000000044,7.894100000000037,12.41900000000004,441404.16,0.50392675,1.4801216808935305
2013-01-03,5142.0,94.7,5.596370000000036,7.069330000000036,11.000940000000014,455257.6,0.5359616,1.1901122026209514
2013-01-04,5313.0,96.8,4.0726999999999975,6.649220000000014,10.590900000000032,453557.28,0.42301032,1.7879728084085198
2013-01-05,4935.0,89.1,3.690150000000017,5.996000000000038,10.293360000000009,506937.12,0.47006354,1.0579414526142232
2013-01-06,5136.0,95.2,2.82080000000002,5.536220000000014,11.173760000000016,553319.3,0.42929816,1.2687228747988712
2013-01-07,5124.0,92.8,2.8503000000000043,5.809200000000033,12.04516000000001,584102.2,0.25471,2.227490947375789
2013-03-31,4574.0,92.3,17.273860000000013,24.398600000000044,31.084000000000003,977320.44,0.04427461,1.226622897828375
2013-04-01,4822.0,97.8,18.22057000000001,25.24365,33.19620000000003,841161.2,0.39717713,0.832147169239767
2013-04-02,4661.0,98.4,16.72314,23.66730000000001,30.54662000000002,896763.3,0.7564176,1.488593891049955
2013-04-03,4921.0,99.7,17.41640000000001,23.52065000000005,30.467100000000016,1028251.7,0.54476213,1.5565008671384808
2013-04-04,4853.0,101.3,16.73350000000005,23.85906,31.72137000000004,1068329.6,0.04020876,2.7393217156660152
2013-04-05,4833.0,100.3,16.730980000000045,23.775570000000016,31.356160000000045,1067452.6,8.07e-06,2.741071638477771
2013-04-06,4895.0,100.7,17.183770000000038,25.677800000000047,33.467100000000016,996025.5,0.16526826,2.244880024512776
2013-04-07,4630.0,96.9,19.512699999999995,26.638670000000047,34.44930000000005,1047710.06,0.34156573,2.153510797551965
2013-04-08,4962.0,99.3,19.537230000000022,27.594480000000036,35.831800000000044,864829.8,0.22822869,1.4969774130824076
2013-04-09,4850.0,103.0,20.81948,27.560630000000003,34.19952000000001,892465.44,0.54674524,0.7731133997918074
2013-04-10,4705.0,97.1,19.611260000000016,25.779440000000022,32.33358000000004,1001987.0,0.33929265,2.05349100295052
2013-04-11,4836.0,105.1,19.40370000000001,26.539420000000007,33.63107000000002,1052630.9,0.12459602,1.7603619244150674
2013-04-12,6729.0,100.5,20.14163000000002,27.543270000000007,34.615620000000035,966003.75,0.13576032,1.3025636701424017
2013-04-13,4611.0,99.9,20.936980000000005,27.47125,34.56660000000005,969135.8,0.51703995,0.977565521603087
2013-04-14,4820.0,98.5,20.426660000000027,27.38262000000003,34.07214000000005,1063495.6,0.3451791,0.6973557181263603
2013-04-15,4744.0,99.9,20.48852000000005,28.56720000000001,35.73547000000002,998815.3,0.16519582,0.973595487829662
2013-04-16,4812.0,101.6,19.209600000000023,28.29272000000003,36.70526000000001,1090370.1,0.15176332,0.6956401550884211
2013-04-17,4825.0,102.2,19.17733000000004,27.391230000000007,35.63552000000004,1117857.4,0.060504634,2.0926564188976085
2013-04-18,4753.0,102.0,19.58690000000001,28.429930000000013,36.25848000000002,1086529.6,0.099402346,1.054725269534154
2013-04-19,4901.0,105.1,20.83035000000001,29.088300000000004,37.81494000000004,1024766.75,0.53692913,1.351828604072116
2013-04-20,4860.0,102.0,21.26150000000001,29.772760000000005,37.13604000000004,786934.0,0.6119121,1.1301140615910932
2013-04-21,4898.0,92.8,21.04952000000003,25.80496000000005,30.9957,999141.7,0.61580133,2.138806192688962
2013-04-22,4947.0,100.5,20.911900000000003,26.38806,31.91980000000001,987259.5,0.29739463,1.2497542596141895
2013-04-23,4792.0,103.3,20.965100000000007,27.82528000000002,34.006280000000004,1011726.8,0.428902,0.4088710921612742
2013-04-24,5113.0,103.5,22.034400000000005,29.451170000000047,36.401970000000006,979507.8,0.7943985,0.9484047452880232
2013-04-25,5157.0,103.8,22.28796,28.714230000000043,35.992729999999995,962426.8,0.7683439,1.845763568465219
2013-04-26,5085.0,98.6,22.389580000000024,27.08288000000005,32.66927000000004,792725.06,0.6519187,1.3791670658645454
2013-04-27,5025.0,101.7,21.680229999999995,27.37383,33.089260000000024,1039505.8,0.81532747,3.247389211512611
2013-04-28,5077.0,98.2,21.259730000000047,28.779600000000016,34.65844000000004,1017299.2,0.7549009,2.7614673987069285
